Object ID,Stop ID,Stop Code,Stop Name,Stop Description,Zone ID,Stop URL,Location Type,Parent Station,Stop Time Zone,Wheelchair Boarding,Stop Latitude,Stop Longitude,x,y
1600,00023570,2996,Bartley Bull Pky opp Orchard Dr,,,,0,,,1,43.674261,-79.726625,-8875127.29766627,5415170.92491253
1601,00023580,2997,Bartley Bull Pky opp Caldwell Cres (W),,,,0,,,1,43.672379,-79.729075,-8875400.03041871,5414881.27119797
1602,00023590,2998,Bartley Bull Pky at Erindale Cres,,,,0,,,1,43.671002,-79.730691,-8875579.92271584,5414669.34647138
1603,00023600,2999,Bartley Bull Pky at Bartley Bull Pky,,,,0,,,1,43.670525,-79.733391,-8875880.48534098,5414595.93577187
1604,00023610,3000,Bartley Bull Pkwy at Main St S,,,,0,,,0,43.668885,-79.734048,-8875953.62224643,5414343.54284954
1605,00023635,3002,Williams Pky e/of Murray St,,,,0,,,0,43.697633,-79.778835,-8880939.28828059,5418768.80568656
1606,00023840,3004,Central Park Dr at Bramalea Rd,,,,0,,,1,43.729402,-79.724686,-8874911.44917362,5423661.56831351
1607,00023880,3005,Central Park Dr at Hilldale Cres (E),,,,0,,,1,43.729000,-79.725544,-8875006.96129672,5423599.63984686
1608,00023890,3006,Central Park Dr at Hilldale Cres (W),,,,0,,,1,43.726173,-79.728052,-8875286.15057963,5423164.14965688
1609,00023900,3007,Central Park Dr s/of Howden Blvd,,,,0,,,1,43.723767,-79.726294,-8875090.45091482,5422793.52934186
1610,00023910,3008,Central Park Dr s/of Hanover Rd,,,,0,,,1,43.721034,-79.723103,-8874735.2304197,5422372.55599316
1611,00024260,3012,Jordan Blvd at Jayfield Rd,,,,0,,,1,43.739942,-79.727017,-8875170.93490666,5425285.41326673
1612,00024430,3020,Jordan Blvd at Williams Pky E,,,,0,,,1,43.738641,-79.725683,-8875022.43470594,5425084.9592568
1613,00024830,3023,Vodden St E at Ken Whillans Dr,,,,0,,,0,43.694522,-79.767531,-8879680.93275666,5418289.81810945
1614,00024840,3024,Vodden St w/of Centre St,,,,0,,,1,43.697552,-79.764311,-8879322.48399631,5418756.33414236
1615,00024850,3025,Vodden St E at Post Rd,,,,0,,,0,43.698843,-79.762875,-8879162.62920753,5418955.11100673
1616,00024855,3026,Vodden St E at Cumberland Dr,,,,0,,,0,43.701046,-79.760485,-8878896.57562453,5419294.31952076
1617,00024860,3027,Vodden St w/of Kennedy Rd,,,,0,,,0,43.702217,-79.759065,-8878738.5019476,5419474.63016385
1618,00024870,3028,Vodden St w/of Hansen Rd,,,,0,,,1,43.703880,-79.757290,-8878540.90985144,5419730.70504589
1619,00024880,3029,Vodden St w/of Rutherford Rd,,,,0,,,1,43.706805,-79.754401,-8878219.30784255,5420181.12458475
1620,00024890,3030,Vodden St E e/of Robwill Crt,,,,0,,,1,43.707836,-79.753264,-8878092.73758151,5420339.89308673
1621,00024900,3031,Vodden St E w/of Archdekin Dr,,,,0,,,1,43.709843,-79.750947,-8877834.81032134,5420648.96821655
1622,00024910,3032,Vodden St E at 399 Vodden St E,,,,0,,,1,43.711296,-79.749248,-8877645.67850649,5420872.73459733
1623,00024920,3033,Vodden St E e/of Lansdowne Dr,,,,0,,,1,43.713036,-79.744585,-8877126.59572092,5421140.70698161
1624,00024930,3034,Vodden St E at Laurelcrest St,,,,0,,,1,43.714253,-79.742371,-8876880.1343683,5421328.13826746
1625,00024940,3035,Vodden St E at Howden Blvd,,,,0,,,1,43.716291,-79.741712,-8876806.77482387,5421642.02104054
1626,00024980,3037,Howden Blvd e/of Hedgeson Crt (Howden Rec Centre),,,,0,,,1,43.722311,-79.730324,-8875539.06846271,5422569.2542858
1627,00024990,3038,Howden Blvd w/of Heathcliffe Square,,,,0,,,1,43.723700,-79.728331,-8875317.20871756,5422783.20887279
1628,00025030,3039,Central Park Dr at Gleneaden Crt,,,,0,,,1,43.731830,-79.721927,-8874604.31869852,5424035.61276485
1629,00025050,3040,Central Park Dr opp Greenbriar Rec Centre,,,,0,,,1,43.735185,-79.715658,-8873906.45681074,5424552.49074021
1630,00025060,3041,Central Park Dr at Torbram Rd,,,,0,,,1,43.738204,-79.713008,-8873611.46016014,5425017.62864114
1631,00025080,3043,Corporation Dr at Bramkay St,,,,0,,,1,43.740272,-79.710355,-8873316.12955106,5425336.25932689
1632,00025090,3044,Chrysler Dr n/of Corporation Dr,,,,0,,,1,43.743568,-79.707448,-8872992.52379132,5425844.11899149
1633,00025095,3045,Chrysler Dr at 255 Chrysler Dr,,,,0,,,1,43.744977,-79.709366,-8873206.03457467,5426061.23136614
1634,00025120,3046,Chrysler Dr at Williams Pky E,,,,0,,,1,43.748523,-79.714059,-8873728.45694496,5426607.65602529
1635,00025130,3047,Williams Pkwy at 1995 Williams Pkwy,,,,0,,,1,43.751504,-79.710815,-8873367.33651683,5427067.04145209
1636,00025140,3048,Williams Pky E at Airport Rd,,,,0,,,1,43.752681,-79.709362,-8873205.5892967,5427248.42871464
1637,00025150,3049,Williams Pky E at Spar Dr,,,,0,,,1,43.754586,-79.707172,-8872961.79961187,5427542.01548852
1638,00025160,3050,Williams Pky E at 2021 Williams Pky E,,,,0,,,1,43.756971,-79.704441,-8872657.78608251,5427909.59005783
1639,00025170,3051,Williams Pky E w/of Sun Pac Blvd,,,,0,,,1,43.759083,-79.702008,-8872386.94576141,5428235.10228524
1640,00025175,3052,Williams Pkwy at Sun Pac Blvd,,,,0,,,1,43.760359,-79.700553,-8872224.97590231,5428431.77149064
1641,00025180,3053,Sun Pac Blvd at 10 Sun Pac Blvd.,,,,0,,,0,43.759311,-79.698226,-8871965.93544723,5428270.24349694
1642,00025320,3064,Williams Pkwy at 2500 Williams Pkwy,,,,0,,,1,43.758759,-79.702810,-8872476.22399303,5428185.16500425
1643,00025330,3065,Williams Pky E at 2150 Williams Pky E,,,,0,,,1,43.756398,-79.705506,-8872776.34134021,5427821.27835253
1644,00025340,3066,Williams Pky E e/of Airport Rd,,,,0,,,1,43.754192,-79.708023,-8873056.53249853,5427481.29388787
1645,00025350,3067,Williams Pky E opp 1995 Williams Pky E,,,,0,,,1,43.751707,-79.711014,-8873389.4890955,5427098.32549174
1646,00025360,3068,Williams Pky E at Chrysler Dr,,,,0,,,1,43.749114,-79.714600,-8873788.68078948,5426698.72994902
1647,00025370,3069,Chrysler Dr at Bramtree Crt,,,,0,,,1,43.746279,-79.711419,-8873434.57348927,5426261.86068676
1648,00025375,3070,Chrysler Dr at 395 Chrysler Dr,,,,0,,,1,43.746401,-79.711255,-8873416.31709277,5426280.66027835
1649,00025380,3071,Chrysler Dr at 250 Chrylser Dr,,,,0,,,1,43.744889,-79.709554,-8873226.96263894,5426047.67132372
1650,00025390,3072,Chrysler Dr at Corporation Dr,,,,0,,,1,43.743194,-79.707352,-8872981.83712021,5425786.49030526
1651,00025400,3073,Corporation Dr at Precidio Crt,,,,0,,,1,43.740771,-79.710003,-8873276.94509031,5425413.14526529
1652,00025410,3074,Corporation Dr at Torbram Rd,,,,0,,,1,43.738836,-79.712568,-8873562.47958419,5425115.00396927
1653,00025415,3075,Central Park Dr btwn Greenmount and Torbram Rd,,,,0,,,1,43.737565,-79.713994,-8873721.22117806,5424919.17583374
1654,00025420,3076,Central Park Dr at Greenbriar Rec Centre,,,,0,,,1,43.735699,-79.715427,-8873880.74200837,5424631.68116099
1655,00025440,3077,Central Park Dr btwn Grenoble Blvd & Glenforest Rd,,,,0,,,1,43.731759,-79.722345,-8874650.85024568,5424024.67467646
1656,00025450,3078,Central Park Dr e/of Bramalea Rd,,,,0,,,1,43.730118,-79.724264,-8874864.47234851,5423771.86979601
1657,00025480,3079,Howden Blvd at Hunt Club Dr,,,,0,,,1,43.724043,-79.727847,-8875263.33008402,5422836.04363463
1658,00025490,3080,Howden Blvd at Horton Cres (W),,,,0,,,1,43.722493,-79.730485,-8875556.99090073,5422597.28836972
1659,00025500,3081,Howden Blvd e/of Highview Trail,,,,0,,,1,43.720879,-79.731858,-8875709.8325616,5422348.68138783
1660,00025530,3082,Vodden St E w/of Howden Blvd,,,,0,,,1,43.716312,-79.741922,-8876830.15191694,5421645.2554132
1661,00025535,3083,Vodden St E at Leeward Dr,,,,0,,,1,43.714903,-79.742399,-8876883.25131405,5421428.24692285
1662,00025540,3084,Vodden St E w/of Lakeridge Dr,,,,0,,,1,43.713227,-79.745438,-8877221.55124656,5421170.12281493
1663,00025550,3085,Vodden St E at Hwy 410,,,,0,,,1,43.712106,-79.748600,-8877573.54347645,5420997.47939454
1664,00025560,3086,Vodden St E at Archdekin Dr,,,,0,,,1,43.710250,-79.750785,-8877816.77656383,5420711.64689671
1665,00025570,3087,Vodden St E at Century Gardens,,,,0,,,1,43.708367,-79.752971,-8878060.12097071,5420421.66532052
1666,00025580,3088,Vodden St e/of Rutherford Rd,,,,0,,,1,43.707294,-79.754216,-8878198.71373675,5420256.4276366
1667,00025590,3089,Vodden St e/of Hansen Rd,,,,0,,,1,43.704412,-79.757049,-8878514.08185416,5419812.62587048
1668,00025600,3090,Vodden St e/of Kennedy Rd,,,,0,,,1,43.703225,-79.758335,-8878657.23871933,5419629.84487882
1669,00025610,3091,Vodden St E w/of Kennedy Rd N,,,,0,,,1,43.702127,-79.759573,-8878795.05224893,5419460.77183406
1670,00025620,3092,Vodden St E at Garfield Cres (E),,,,0,,,1,43.700693,-79.761163,-8878972.05023929,5419239.96525257
1671,00025640,3094,Vodden St e/of Centre St,,,,0,,,1,43.697976,-79.764140,-8879303.44836338,5418821.61747401
1672,00025650,3095,Vodden St E opp Ken Whillans Dr,,,,0,,,1,43.694600,-79.767776,-8879708.20603191,5418301.82713747
1673,00025700,3096,Sun Pac Blvd at Ward Rd,,,,0,,,0,43.757986,-79.696528,-8871776.91495186,5428066.02560809
1674,00025710,3097,Sun Pac Blvd at Progress Crt,,,,0,,,1,43.756039,-79.693974,-8871492.60497238,5427765.94911117
1675,00025720,3098,Sun Pac Blvd btwn Progress Crt & Exchange Dr,,,,0,,,0,43.754704,-79.692164,-8871291.11669404,5427560.20122336
1676,00025740,3099,Sun Pac Blvd btwn Exchange Dr & Progress Crt,,,,0,,,1,43.754702,-79.691870,-8871258.38876375,5427559.89299027
1677,00025750,3101,Sun Pac Blvd opp Progress Crt,,,,0,,,1,43.756488,-79.694281,-8871526.78005606,5427835.14924503
1678,00025760,3102,Sun Pac Blvd opp Ward Rd,,,,0,,,0,43.758169,-79.696508,-8871774.68856205,5428094.2305266
1679,00025770,3103,Sun Pac Blvd s/of Williams Pkwy,,,,0,,,1,43.760084,-79.698967,-8872048.42318991,5428389.38553147
1680,00025840,3104,Mount Pleasant GO Station  Route 29/29A/215 Stop,,,,0,place_MPGO,,1,43.674516,-79.822201,-8885766.76931833,5415210.17199665
1681,00025890,3106,Williams Pky W at Chinguacousy Rd,,,,0,,,1,43.681427,-79.802774,-8883604.16557069,5416273.90844724
1682,00025900,3107,Williams Pky W at Withers Way,,,,0,,,1,43.682906,-79.799580,-8883248.61111709,5416501.57104487
1683,00025910,3108,Williams Pky W at Oxtail Lane,,,,0,,,1,43.682919,-79.794791,-8882715.50207569,5416503.57216086
1684,00025920,3109,Williams Pkwy W e/of Fletchers Creek Blvd,,,,0,,,1,43.684759,-79.790409,-8882227.70006703,5416786.81141586
1685,00025950,3110,Williams Pky W e/of Vodden St W,,,,0,,,1,43.690693,-79.784504,-8881570.3584739,5417700.31720572
1686,00025960,3111,Williams Pky W e/of RR Crossing,,,,0,,,1,43.693990,-79.781027,-8881183.3006044,5418207.91079643
1687,00025980,3113,Williams Pky w/of Murray St,,,,0,,,0,43.697180,-79.778918,-8880948.52779832,5418699.05763722
1688,00025990,3114,Williams Pky at Main St,,,,0,,,1,43.698499,-79.777498,-8880790.4541214,5418902.14448362
1689,00026000,3115,Williams Pky E at Elderwood Place,,,,0,,,1,43.701316,-79.773847,-8880384.02666051,5419335.89382291
1690,00026010,3116,Williams Pky E w/of Centre St N,,,,0,,,1,43.702829,-79.772400,-8880222.94735733,5419568.86735813
1691,00026020,3117,Williams Pky E btwn Centre St N & Kennedy Rd N,,,,0,,,1,43.705547,-79.769540,-8879904.57361366,5419987.40299211
1692,00026030,3118,Williams Pky w/of Kennedy Rd,,,,0,,,1,43.708133,-79.766708,-8879589.31681573,5420385.63000957
1693,00026040,3119,Williams Pkwy btwn Kennedy Rd & Rutherford Rd,,,,0,,,1,43.710507,-79.764108,-8879299.88613968,5420751.22554543
1694,00026050,3120,Williams Pky w/of Rutherford Rd,,,,0,,,1,43.713279,-79.761063,-8878960.91829021,5421178.13133029
1695,00026060,3121,Williams Pky opp Southlake Blvd,,,,0,,,1,43.714091,-79.758113,-8878632.52579237,5421303.18827931
1696,00026070,3122,Williams Pky E w/of Hwy 410,,,,0,,,0,43.714062,-79.755189,-8878307.02760129,5421298.72193053
1697,00026075,3123,Williams Pky E e/of Hwy 410,,,,0,,,1,43.717075,-79.749893,-8877717.47957805,5421762.77172191
1698,00026080,3124,Williams Pkwy w/of Howden Blvd,,,,0,,,0,43.719957,-79.746845,-8877378.17777011,5422206.66727001
1699,00026090,3125,Williams Pky E at Dixie Rd,,,,0,,,1,43.724957,-79.742608,-8876906.51708762,5422976.83511848
1700,00026100,3126,Williams Pky E at Mansfield St (W),,,,0,,,1,43.726838,-79.739977,-8876613.63550734,5423266.58890341
1701,00026110,3127,Williams Pky E at Mansfield St (E),,,,0,,,1,43.728486,-79.737571,-8876345.80081249,5423520.45828352
1702,00026120,3128,Williams Pky E btwn Mansfield St and Mackay St S,,,,0,,,1,43.730028,-79.734691,-8876025.20067901,5423758.00501207
1703,00026150,3129,Williams Pky E e/of Bramalea Rd,,,,0,,,1,43.734310,-79.729630,-8875461.81273611,5424417.68370797
1704,00026155,3130,Williams Pkwy e/of Glenridge Rd,,,,0,,,1,43.736310,-79.727322,-8875204.88735135,5424725.81696178
1705,00026160,3131,Williams Pky E at Grenoble Blvd,,,,0,,,1,43.738326,-79.725352,-8874985.58795449,5425036.42569721
1706,00026170,3132,Williams Pky E at Graymar Rd,,,,0,,,1,43.740967,-79.723049,-8874729.21916719,5425443.3451278
1707,00026180,3133,Williams Pky E at Torbram Rd,,,,0,,,1,43.743421,-79.720947,-8874495.22559755,5425821.46810129
1708,00026190,3134,Williams Pky E at Bramtree Crt,,,,0,,,1,43.746015,-79.717801,-8874145.01447951,5426221.17973448
1709,00026200,3135,Williams Pky E w/of Chrysler Dr,,,,0,,,1,43.748444,-79.715005,-8873833.76518325,5426595.48208332
1710,00026450,3137,Williams Pky E opp Bramtree Crt,,,,0,,,1,43.746583,-79.717653,-8874128.53919487,5426308.70564193
1711,00026460,3138,Williams Pky E w/of Torbram Rd,,,,0,,,1,43.743754,-79.720986,-8874499.56705769,5425872.77938127
1712,00026470,3139,Williams Pky E opp Graymar Rd,,,,0,,,1,43.741309,-79.723139,-8874739.23792136,5425496.04104303
1713,00026480,3140,Williams Pky E w/of Jordan Blvd,,,,0,,,1,43.738266,-79.725767,-8875031.78554317,5425027.18123862
1714,00026490,3141,Williams Pky E at Chinguacousy S.S.,,,,0,,,1,43.736810,-79.727164,-8875187.29887181,5424802.85188328
1715,00026500,3142,Williams Pky E w/of Bramalea Rd,,,,0,,,1,43.733798,-79.730629,-8875573.02090741,5424338.80324945
1716,00026540,3143,Williams Pky E w/of Dixie Rd,,,,0,,,1,43.725109,-79.742811,-8876929.11494425,5423000.24922783
1717,00026550,3144,Williams Pkwy w/of North Park Dr,,,,0,,,1,43.720079,-79.747206,-8877418.36410628,5422225.45860049
1718,00026552,3689,Williams Pky at GO Carpool Parking Lot,,,,0,,,1,43.716962,-79.750391,-8877772.91668447,5421745.36750841
1719,00026570,3146,Williams Pky at Southlake Blvd,,,,0,,,1,43.714330,-79.757434,-8878556.93985812,5421339.9972361
1720,00026580,3147,Williams Pky e/of Rutherford Rd,,,,0,,,1,43.713802,-79.760693,-8878919.73007861,5421258.67890003
1721,00026590,3148,Williams Pkwy btwn Rutherford Rd & Kennedy Rd,,,,0,,,1,43.711035,-79.763957,-8879283.07689656,5420832.53941071
1722,00026600,3149,Williams Pky e/of Kennedy Rd,,,,0,,,1,43.708825,-79.766368,-8879551.46818887,5420492.196379
1723,00026605,3150,Williams Pkwy btwn Kennedy Rd & Centre St,,,,0,,,1,43.705705,-79.769824,-8879936.18834905,5420011.73346175
1724,00026610,3151,Williams Pky E e/of Centre St N,,,,0,,,1,43.703704,-79.771997,-8880178.08560254,5419703.60357976
1725,00026620,3152,Williams Pky E at Baronwood Crt,,,,0,,,1,43.701089,-79.774533,-8880460.39183119,5419300.94060078
1726,00026630,3153,Williams Pky w/of Main St,,,,0,,,1,43.698572,-79.777822,-8880826.52163641,5418913.38444714
1727,00026650,3154,Williams Pky W at Harridine Rd,,,,0,,,1,43.695907,-79.780289,-8881101.1468202,5418503.05766163
1728,00026655,3155,Williams Pky W w/of Harridine Rd,,,,0,,,1,43.694443,-79.781009,-8881181.29685357,5418277.65513545
1729,00026660,3156,Williams Pky W w/of Railway Crossing,,,,0,,,1,43.693015,-79.782304,-8881325.45559415,5418057.8005957
1730,00026700,3157,Williams Pky W opp Oxtail Lane,,,,0,,,1,43.683161,-79.794712,-8882706.70783591,5416540.82378413
1731,00026710,3158,Williams Pky W e/of Whitewash Way,,,,0,,,1,43.683474,-79.797026,-8882964.30113761,5416589.00482551
1732,00026720,3159,Williams Pky W at Whitewash Way,,,,0,,,1,43.683306,-79.798986,-8883182.48733956,5416563.14404361
1733,00026730,3160,Williams Pky W w/of Chinguacousy Rd,,,,0,,,1,43.681657,-79.802950,-8883623.75780107,5416309.31199855
1734,00026735,3161,Williams Pky W btwn Whitewash Way & Chinguacousy,,,,0,,,1,43.682887,-79.800895,-8883394.99624749,5416498.64633764
1735,00026790,3165,County Court South - Zum Main Station Stop NB,,,,0,,,1,43.659121,-79.723637,-8874794.67502778,5412841.02430202
1736,00026792,6131,HWY 407 Park and Ride,,,,0,place_MNGO,,1,43.652177,-79.711583,-8873452.82988576,5411772.60591038
1737,00026800,3167,County Court North - Zum Main Station Stop NB,,,,0,,,1,43.662216,-79.727771,-8875254.86980272,5413317.26729777
1738,00026805,6132,Hurontario St at Topflight Dr,,,,0,,,1,43.650179,-79.712063,-8873506.26324134,5411465.21233
1739,00026807,6162,Hurontario St at Longside Dr,,,,0,,,1,43.643707,-79.703220,-8872521.86498426,5410469.56118586
1740,00026810,6133,Hurontario St at Kingsway Dr,,,,0,,,1,43.647342,-79.708150,-8873070.67007387,5411028.75562982
1741,00026815,6134,Hurontario St at Derry Rd (Zum),,,,0,,,1,43.646173,-79.706549,-8872892.4475691,5410848.91746673
1742,00027000,3171,The Gore Rd opp Strathdale Rd,,,,0,,,1,43.784955,-79.680279,-8869968.08454597,5432223.55995606
1743,00027010,3172,The Gore Rd n/of Castle Oaks Crossing,,,,0,,,1,43.787436,-79.683410,-8870316.62587164,5432606.12449372
1744,00027012,3709,The Gore Rd opp Fitzpatrick Dr,,,,0,,,1,43.788587,-79.684996,-8870493.17858404,5432783.61145891
1745,00027013,3753,The Gore Rd opp Castlemore School,,,,0,,,1,43.789934,-79.686862,-8870700.90075386,5432991.32643543
1746,00027020,3618,The Gore Rd s/of Castlemore Rd,,,,0,,,1,43.791810,-79.689370,-8870980.09003676,5433280.62398751
1747,00027040,3652,Castlemore Rd w/of Bloom Dr,,,,0,,,1,43.794120,-79.687039,-8870720.60430373,5433636.86106077
1748,00027045,3651,Castlemore Rd w/of Gardenbrooke Tr,,,,0,,,1,43.796528,-79.684240,-8870409.021049,5434008.22588124
1749,00027050,3610,Gardenbrooke Tr s/of Snowpass St,,,,0,,,1,43.795716,-79.682743,-8870242.37577128,5433882.99653691
1750,00027080,3613,Castle Oaks Cross at Cardinal Ambrozic S.S.,,,,0,,,1,43.788107,-79.681968,-8870156.10316592,5432709.59389029
1751,00027200,3173,The Gore Rd s/of Strathdale Rd,,,,0,,,1,43.784360,-79.679903,-8869926.22841743,5432131.81467454
1752,00027205,3698,Gardenbrooke Tr s/of Academy Dr,,,,0,,,1,43.794121,-79.681612,-8870116.4734272,5433637.01527894
1753,00027206,3699,Gardenbrooke Tr n/of Bliss St,,,,0,,,1,43.793331,-79.680646,-8870008.93879909,5433515.18373282
1754,00027207,3700,Gardenbrooke Tr n/of Castle Oaks Cross,,,,0,,,1,43.791249,-79.678844,-8869808.34107668,5433194.11134776
1755,00028005,6155,Superior Blvd e/of Hurontario St,,,,0,,,1,43.641728,-79.698548,-8872001.78032327,5410165.133649
1756,00028007,6156,Edwards Blvd n/of Superior Blvd,,,,0,,,1,43.643874,-79.697572,-8871893.13250026,5410495.25108312
1757,00028010,6136,Edwards Blvd n/of Admiral Blvd,,,,0,,,1,43.645576,-79.700112,-8872175.88400687,5410757.07674377
1758,00028012,6163,Longside Dr e/of Maritz Dr,,,,0,,,1,43.641398,-79.704934,-8872712.66659148,5410114.37106353
1759,00028014,6164,Maritz Dr n/of Skyway Dr,,,,0,,,1,43.639676,-79.703574,-8872561.27208399,5409849.48718649
1760,00028016,6165,Skyway Dr w/of Hurontario St,,,,0,,,1,43.640108,-79.700431,-8872211.39492443,5409915.93817745
1761,00028020,6137,Edwards Blvd at Capital Crt,,,,0,,,1,43.646968,-79.701368,-8872315.7012873,5410971.21934404
1762,00028030,6138,Edwards Blvd at Derry Rd,,,,0,,,1,43.648550,-79.702865,-8872482.34656502,5411214.59720339
1763,00028040,6139,Edwards Blvd btwn Export Blvd & Statesman Dr,,,,0,,,0,43.650127,-79.706723,-8872911.8171605,5411457.21223321
1764,00028050,6140,Edwards Blvd at Statesman Dr,,,,0,,,1,43.651083,-79.708259,-8873082.80389836,5411604.2920426
1765,00028060,6170,Hurontario St at Courtneypark Dr - NB (Zum Main),,,,0,,,1,43.637827,-79.694764,-8871580.54737011,5409565.07619095
1766,00028070,6171,Hurontario St at Derry Rd - NB (Zum Main),,,,0,,,1,43.645828,-79.705565,-8872782.90919017,5410795.84357078
1767,00028075,6166,Hurontario St at Eglinton Ave - NB (Zum Main),,,,0,,,1,43.607447,-79.653539,-8866991.40136215,5404893.31308669
1768,00028080,6167,Hurontario St at Bristol Rd - NB (Zum Main),,,,0,,,1,43.614466,-79.663173,-8868063.85333646,5405972.46829216
1769,00028085,6168,Hurontario St at Matheson Blvd - NB (Zum Main),,,,0,,,1,43.619233,-79.669661,-8868786.09419272,5406705.45546842
1770,00028090,6169,Hurontario St at Britannia Rd - NB (Zum Main),,,,0,,,1,43.626277,-79.679223,-8869850.53116369,5407788.66688613
1771,00028110,6173,Hurontario St at Courtneypark Dr - SB (Zum Main),,,,0,,,1,43.637231,-79.694567,-8871558.61743042,5409473.40204029
1772,00028120,6174,Hurontario St at Britannia Rd - SB (Zum Main),,,,0,,,1,43.625232,-79.678440,-8869763.3680024,5407627.96097889
1773,00028130,6175,Hurontario St at Matheson - SB (Zum Main),,,,0,,,1,43.619533,-79.670732,-8868905.31736736,5406751.58624631
1774,00028140,6176,Hurontario St at Bristol Rd - SB (Zum Main),,,,0,,,1,43.614501,-79.663854,-8868139.66190968,5405977.84977774
